Node,Depth
3204,0
3204,0
91,17
91,0
91,0
91,0
91,0
1764,12
1764,0
1764,0
1764,0
1764,0
2439,14
2439,0
2439,0
2439,0
2439,0
2471,11
2471,0
2471,0
2471,0
2471,0
1239,19
1239,0
1239,0
1239,0
1239,0
1553,14
1553,0
1553,0
1553,0
1553,0
1716,9
1716,0
1716,0
1716,0
1716,0
2896,19
2896,0
2896,0
2896,0
2896,0
2371,16
2371,0
2371,0
2371,0
2371,0
1407,13
1407,0
1407,0
1407,0
1407,0
2230,14
2230,0
2230,0
2230,0
2230,0
148,12
148,0
148,0
148,0
148,0
1487,16
1487,0
1487,0
1487,0
1487,0
724,16
724,0
724,0
724,0
724,0
2545,15
2545,0
2545,0
2545,0
2545,0
1900,15
1900,0
1900,0
1900,0
1900,0
3083,11
3083,0
3083,0
3083,0
3083,0
2814,16
2814,0
2814,0
2814,0
2814,0
881,13
881,0
881,0
881,0
881,0
2209,13
2209,0
2209,0
2209,0
2209,0
3639,15
3639,0
3639,0
3639,0
3639,0
1763,9
1763,0
1763,0
1763,0
1763,0
2181,16
2181,0
2181,0
2181,0
2181,0
670,13
670,0
670,0
670,0
670,0
569,9
569,0
569,0
569,0
569,0
2579,17
2579,0
2579,0
2579,0
2579,0
1176,17
1176,0
1176,0
1176,0
1176,0
1744,15
1744,0
1744,0
1744,0
1744,0
556,15
556,0
556,0
556,0
556,0
877,12
877,0
877,0
877,0
877,0
963,11
963,0
963,0
963,0
963,0
1297,12
1297,0
1297,0
1297,0
1297,0
3411,21
3411,0
3411,0
3411,0
3411,0
3626,7
3626,0
3626,0
3626,0
3626,0
3111,11
3111,0
3111,0
3111,0
3111,0
2705,10
2705,0
2705,0
2705,0
2705,0
2645,14
2645,0
2645,0
2645,0
2645,0
1405,14
1405,0
1405,0
1405,0
1405,0
2399,21
2399,0
2399,0
2399,0
2399,0
3514,16
3514,0
3514,0
3514,0
3514,0
286,23
286,0
286,0
286,0
286,0
1328,16
1328,0
1328,0
1328,0
1328,0
3022,19
3022,0
3022,0
3022,0
3022,0
1996,17
1996,0
1996,0
1996,0
1996,0
3505,9
3505,0
3505,0
3505,0
3505,0
1268,19
1268,0
1268,0
1268,0
1268,0
955,12
955,0
955,0
955,0
955,0
3501,13
3501,0
3501,0
3501,0
3501,0
2700,16
2700,0
2700,0
2700,0
2700,0
202,10
202,0
202,0
202,0
202,0
681,14
681,0
681,0
681,0
681,0
1685,21
1685,0
1685,0
1685,0
1685,0
880,7
880,0
880,0
880,0
880,0
3562,15
3562,0
3562,0
3562,0
3562,0
3559,9
3559,0
3559,0
3559,0
3559,0
957,8
957,0
957,0
957,0
957,0
849,11
849,0
849,0
849,0
849,0
126,14
126,0
126,0
126,0
126,0
189,13
189,0
189,0
189,0
189,0
2673,14
2673,0
2673,0
2673,0
2673,0
431,19
431,0
431,0
431,0
431,0
383,8
383,0
383,0
383,0
383,0
2315,15
2315,0
2315,0
2315,0
2315,0
1241,14
1241,0
1241,0
1241,0
1241,0
1147,14
1147,0
1147,0
1147,0
1147,0
2608,15
2608,0
2608,0
2608,0
2608,0
2605,10
2605,0
2605,0
2605,0
2605,0
181,11
181,0
181,0
181,0
181,0
678,15
678,0
678,0
678,0
678,0
3074,20
3074,0
3074,0
3074,0
3074,0
2206,17
2206,0
2206,0
2206,0
2206,0
2337,11
2337,0
2337,0
2337,0
2337,0
1480,17
1480,0
1480,0
1480,0
1480,0
281,15
281,0
281,0
281,0
281,0
3291,27
3291,0
3291,0
3291,0
3291,0
3363,15
3363,0
3363,0
3363,0
3363,0
460,17
460,0
460,0
460,0
460,0
833,15
833,0
833,0
833,0
833,0
1026,15
1026,0
1026,0
1026,0
1026,0
2771,17
2771,0
2771,0
2771,0
2771,0
543,13
543,0
543,0
543,0
543,0
2752,19
2752,0
2752,0
2752,0
2752,0
3068,10
3068,0
3068,0
3068,0
3068,0
1235,18
1235,0
1235,0
1235,0
1235,0
2565,16
2565,0
2565,0
2565,0
2565,0
1616,18
1616,0
1616,0
1616,0
1616,0
1963,13
1963,0
1963,0
1963,0
1963,0
2559,9
2559,0
2559,0
2559,0
2559,0
3236,17
3236,0
3236,0
3236,0
3236,0
421,15
421,0
421,0
421,0
421,0
3001,15
3001,0
3001,0
3001,0
3001,0
2594,17
2594,0
2594,0
2594,0
2594,0
3125,16
3125,0
3125,0
3125,0
3125,0
2961,12
2961,0
2961,0
2961,0
2961,0
1987,10
1987,0
1987,0
1987,0
1987,0
3264,13
3264,0
3264,0
3264,0
3264,0
2928,13
2928,0
2928,0
2928,0
2928,0
2656,16
2656,0
2656,0
2656,0
2656,0
1870,22
1870,0
1870,0
1870,0
1870,0
1360,18
1360,0
1360,0
1360,0
1360,0
2973,13
2973,0
2973,0
2973,0
2973,0
1932,12
1932,0
1932,0
1932,0
1932,0
598,22
598,0
598,0
598,0
598,0
3120,14
3120,0
3120,0
3120,0
3120,0
1032,16
1032,0
1032,0
1032,0
1032,0
2210,17
2210,0
2210,0
2210,0
2210,0
2157,16
2157,0
2157,0
2157,0
2157,0
1465,18
1465,0
1465,0
1465,0
1465,0
3139,12
3139,0
3139,0
3139,0
3139,0
3486,13
3486,0
3486,0
3486,0
3486,0
913,18
913,0
913,0
913,0
913,0
3509,9
3509,0
3509,0
3509,0
3509,0
1451,15
1451,0
1451,0
1451,0
1451,0
3614,16
3614,0
3614,0
3614,0
3614,0
2836,24
2836,0
2836,0
2836,0
2836,0
3124,7
3124,0
3124,0
3124,0
3124,0
1459,7
1459,0
1459,0
1459,0
1459,0
3292,9
3292,0
3292,0
3292,0
3292,0
401,13
401,0
401,0
401,0
401,0
3669,13
3669,0
3669,0
3669,0
3669,0
154,12
154,0
154,0
154,0
154,0
1534,21
1534,0
1534,0
1534,0
1534,0
959,13
959,0
959,0
959,0
959,0
2676,16
2676,0
2676,0
2676,0
2676,0
636,16
636,0
636,0
636,0
636,0
1029,8
1029,0
1029,0
1029,0
1029,0
3567,13
3567,0
3567,0
3567,0
3567,0
3248,17
3248,0
3248,0
3248,0
3248,0
1450,11
1450,0
1450,0
1450,0
1450,0
1814,21
1814,0
1814,0
1814,0
1814,0
2885,20
2885,0
2885,0
2885,0
2885,0
686,17
686,0
686,0
686,0
686,0
769,17
769,0
769,0
769,0
769,0
1442,12
1442,0
1442,0
1442,0
1442,0
3310,15
3310,0
3310,0
3310,0
3310,0
2473,17
2473,0
2473,0
2473,0
2473,0
3221,16
3221,0
3221,0
3221,0
3221,0
255,14
255,0
255,0
255,0
255,0
3431,14
3431,0
3431,0
3431,0
3431,0
2382,19
2382,0
2382,0
2382,0
2382,0
2987,15
2987,0
2987,0
2987,0
2987,0
726,12
726,0
726,0
726,0
726,0
1912,14
1912,0
1912,0
1912,0
1912,0
17,14
17,0
17,0
17,0
17,0
1667,19
1667,0
1667,0
1667,0
1667,0
3303,15
3303,0
3303,0
3303,0
3303,0
2846,16
2846,0
2846,0
2846,0
2846,0
2466,14
2466,0
2466,0
2466,0
2466,0
232,21
232,0
232,0
232,0
232,0
2739,16
2739,0
2739,0
2739,0
2739,0
1885,12
1885,0
1885,0
1885,0
1885,0
325,19
325,0
325,0
325,0
325,0
2111,17
2111,0
2111,0
2111,0
2111,0
1710,14
1710,0
1710,0
1710,0
1710,0
3695,16
3695,0
3695,0
3695,0
3695,0
2168,15
2168,0
2168,0
2168,0
2168,0
1237,15
1237,0
1237,0
1237,0
1237,0
2280,21
2280,0
2280,0
2280,0
2280,0
2871,13
2871,0
2871,0
2871,0
2871,0
3440,15
3440,0
3440,0
3440,0
3440,0
2220,15
2220,0
2220,0
2220,0
2220,0
378,14
378,0
378,0
378,0
378,0
1324,17
1324,0
1324,0
1324,0
1324,0
675,12
675,0
675,0
675,0
675,0
1945,18
1945,0
1945,0
1945,0
1945,0
2727,16
2727,0
2727,0
2727,0
2727,0
3195,16
3195,0
3195,0
3195,0
3195,0
248,16
248,0
248,0
248,0
248,0
2634,22
2634,0
2634,0
2634,0
2634,0
870,21
870,0
870,0
870,0
870,0
2606,10
2606,0
2606,0
2606,0
2606,0
2563,10
2563,0
2563,0
2563,0
2563,0
2007,14
2007,0
2007,0
2007,0
2007,0
1982,13
1982,0
1982,0
1982,0
1982,0
647,15
647,0
647,0
647,0
647,0
1582,22
1582,0
1582,0
1582,0
1582,0
61,12
61,0
61,0
61,0
61,0
399,12
399,0
399,0
399,0
399,0
2864,16
2864,0
2864,0
2864,0
2864,0
2171,11
2171,0
2171,0
2171,0
2171,0
2048,14
2048,0
2048,0
2048,0
2048,0
3078,18
3078,0
3078,0
3078,0
3078,0
1460,16
1460,0
1460,0
1460,0
1460,0
876,12
876,0
876,0
876,0
876,0
2954,18
2954,0
2954,0
2954,0
2954,0
1035,13
1035,0
1035,0
1035,0
1035,0
2391,15
2391,0
2391,0
2391,0
2391,0
262,21
262,0
262,0
262,0
262,0
816,15
816,0
816,0
816,0
816,0
1409,15
1409,0
1409,0
1409,0
1409,0
185,13
185,0
185,0
185,0
185,0
1271,14
1271,0
1271,0
1271,0
1271,0
2325,15
2325,0
2325,0
2325,0
2325,0
80,15
80,0
80,0
80,0
80,0
2674,12
2674,0
2674,0
2674,0
2674,0
188,12
188,0
188,0
188,0
188,0
1416,14
1416,0
1416,0
1416,0
1416,0
2990,10
2990,0
2990,0
2990,0
2990,0
1022,23
1022,0
1022,0
1022,0
1022,0
1086,20
1086,0
1086,0
1086,0
1086,0
3442,12
3442,0
3442,0
3442,0
3442,0
948,16
948,0
948,0
948,0
948,0
2376,19
2376,0
2376,0
2376,0
2376,0
538,21
538,0
538,0
538,0
538,0
1352,17
1352,0
1352,0
1352,0
1352,0
2380,8
2380,0
2380,0
2380,0
2380,0
588,13
588,0
588,0
588,0
588,0
2097,20
2097,0
2097,0
2097,0
2097,0
1207,18
1207,0
1207,0
1207,0
1207,0
892,16
892,0
892,0
892,0
892,0
1828,22
1828,0
1828,0
1828,0
1828,0
203,11
203,0
203,0
203,0
203,0
1392,16
1392,0
1392,0
1392,0
1392,0
544,12
544,0
544,0
544,0
544,0
1160,15
1160,0
1160,0
1160,0
1160,0
2956,14
2956,0
2956,0
2956,0
2956,0
2292,18
2292,0
2292,0
2292,0
2292,0
779,14
779,0
779,0
779,0
779,0
1275,13
1275,0
1275,0
1275,0
1275,0
52,14
52,0
52,0
52,0
52,0
2651,17
2651,0
2651,0
2651,0
2651,0
1365,12
1365,0
1365,0
1365,0
1365,0
1040,15
1040,0
1040,0
1040,0
1040,0
2053,15
2053,0
2053,0
2053,0
2053,0
192,12
192,0
192,0
192,0
192,0
1510,24
1510,0
1510,0
1510,0
1510,0
3473,14
3473,0
3473,0
3473,0
3473,0
1472,14
1472,0
1472,0
1472,0
1472,0
2323,12
2323,0
2323,0
2323,0
2323,0
759,16
759,0
759,0
759,0
759,0
2270,15
2270,0
2270,0
2270,0
2270,0
842,19
842,0
842,0
842,0
842,0
1484,11
1484,0
1484,0
1484,0
1484,0
1190,17
1190,0
1190,0
1190,0
1190,0
2265,15
2265,0
2265,0
2265,0
2265,0
45,12
45,0
45,0
45,0
45,0
3077,14
3077,0
3077,0
3077,0
3077,0
3712,7
3712,0
3712,0
3712,0
3712,0
1483,10
1483,0
1483,0
1483,0
1483,0
640,13
640,0
640,0
640,0
640,0
1565,13
1565,0
1565,0
1565,0
1565,0
2944,19
2944,0
2944,0
2944,0
2944,0
3106,18
3106,0
3106,0
3106,0
3106,0
1574,13
1574,0
1574,0
1574,0
1574,0
2685,17
2685,0
2685,0
2685,0
2685,0
2592,19
2592,0
2592,0
2592,0
2592,0
1793,21
1793,0
1793,0
1793,0
1793,0
350,24
350,0
350,0
350,0
350,0
2082,18
2082,0
2082,0
2082,0
2082,0
124,17
124,0
124,0
124,0
124,0
3350,21
3350,0
3350,0
3350,0
3350,0
3555,15
3555,0
3555,0
3555,0
3555,0
1732,21
1732,0
1732,0
1732,0
1732,0
1461,13
1461,0
1461,0
1461,0
1461,0
2378,12
2378,0
2378,0
2378,0
2378,0
476,18
476,0
476,0
476,0
476,0
2618,19
2618,0
2618,0
2618,0
2618,0
1637,16
1637,0
1637,0
1637,0
1637,0
2154,19
2154,0
2154,0
2154,0
2154,0
3092,18
3092,0
3092,0
3092,0
3092,0
2541,18
2541,0
2541,0
2541,0
2541,0
3210,14
3210,0
3210,0
3210,0
3210,0
1843,24
1843,0
1843,0
1843,0
1843,0
565,14
565,0
565,0
565,0
565,0
1692,14
1692,0
1692,0
1692,0
1692,0
3269,14
3269,0
3269,0
3269,0
3269,0
608,18
608,0
608,0
608,0
608,0
567,5
567,0
567,0
567,0
567,0
2782,23
2782,0
2782,0
2782,0
2782,0
1696,12
1696,0
1696,0
1696,0
1696,0
2302,17
2302,0
2302,0
2302,0
2302,0
1540,20
1540,0
1540,0
1540,0
1540,0
1666,7
1666,0
1666,0
1666,0
1666,0
2710,12
2710,0
2710,0
2710,0
2710,0
971,24
971,0
971,0
971,0
971,0
937,15
937,0
937,0
937,0
937,0
2753,12
2753,0
2753,0
2753,0
2753,0
1567,9
1567,0
1567,0
1567,0
1567,0
455,19
455,0
455,0
455,0
455,0
1546,13
1546,0
1546,0
1546,0
1546,0
1786,18
1786,0
1786,0
1786,0
1786,0
1467,12
1467,0
1467,0
1467,0
1467,0
1509,13
1509,0
1509,0
1509,0
1509,0
3591,20
3591,0
3591,0
3591,0
3591,0
2729,10
2729,0
2729,0
2729,0
2729,0
2201,20
2201,0
2201,0
2201,0
2201,0
1952,18
1952,0
1952,0
1952,0
1952,0
2831,14
2831,0
2831,0
2831,0
2831,0
782,20
782,0
782,0
782,0
782,0
39,12
39,0
39,0
39,0
39,0
3206,14
3206,0
3206,0
3206,0
3206,0
1755,17
1755,0
1755,0
1755,0
1755,0
2767,10
2767,0
2767,0
2767,0
2767,0
649,13
649,0
649,0
649,0
649,0
3714,8
3714,0
3714,0
3714,0
3714,0
2247,17
2247,0
2247,0
2247,0
2247,0
2957,15
2957,0
2957,0
2957,0
2957,0
1115,26
1115,0
1115,0
1115,0
1115,0
3455,18
3455,0
3455,0
3455,0
3455,0
1228,20
1228,0
1228,0
1228,0
1228,0
1579,12
1579,0
1579,0
1579,0
1579,0
1695,10
1695,0
1695,0
1695,0
1695,0
36,12
36,0
36,0
36,0
36,0
1611,13
1611,0
1611,0
1611,0
1611,0
1073,17
1073,0
1073,0
1073,0
1073,0
532,17
532,0
532,0
532,0
532,0
2907,19
2907,0
2907,0
2907,0
2907,0
2015,19
2015,0
2015,0
2015,0
2015,0
1747,9
1747,0
1747,0
1747,0
1747,0
2381,16
2381,0
2381,0
2381,0
2381,0
57,17
57,0
57,0
57,0
57,0
1238,19
1238,0
1238,0
1238,0
1238,0
2076,13
2076,0
2076,0
2076,0
2076,0
3052,25
3052,0
3052,0
3052,0
3052,0
1889,18
1889,0
1889,0
1889,0
1889,0
2655,13
2655,0
2655,0
2655,0
2655,0
778,16
778,0
778,0
778,0
778,0
1177,11
1177,0
1177,0
1177,0
1177,0
3543,17
3543,0
3543,0
3543,0
3543,0
3102,13
3102,0
3102,0
3102,0
3102,0
2789,18
2789,0
2789,0
2789,0
2789,0
1292,20
1292,0
1292,0
1292,0
1292,0
1609,10
1609,0
1609,0
1609,0
1609,0
488,18
488,0
488,0
488,0
488,0
940,14
940,0
940,0
940,0
940,0
3043,14
3043,0
3043,0
3043,0
3043,0
3245,14
3245,0
3245,0
3245,0
3245,0
814,16
814,0
814,0
814,0
814,0
2301,15
2301,0
2301,0
2301,0
2301,0
1246,14
1246,0
1246,0
1246,0
1246,0
3725,11
3725,0
3725,0
3725,0
3725,0
2118,20
2118,0
2118,0
2118,0
2118,0
3620,19
3620,0
3620,0
3620,0
3620,0
1959,11
1959,0
1959,0
1959,0
1959,0
225,18
225,0
225,0
225,0
225,0
3612,15
3612,0
3612,0
3612,0
3612,0
2983,21
2983,0
2983,0
2983,0
2983,0
2511,17
2511,0
2511,0
2511,0
2511,0
3732,8
3732,0
3732,0
3732,0
3732,0
3465,12
3465,0
3465,0
3465,0
3465,0
1311,19
1311,0
1311,0
1311,0
1311,0
828,14
828,0
828,0
828,0
828,0
768,12
768,0
768,0
768,0
768,0
2884,16
2884,0
2884,0
2884,0
2884,0
520,13
520,0
520,0
520,0
520,0
2112,14
2112,0
2112,0
2112,0
2112,0
1772,21
1772,0
1772,0
1772,0
1772,0
2999,14
2999,0
2999,0
2999,0
2999,0
1992,15
1992,0
1992,0
1992,0
1992,0
581,17
581,0
581,0
581,0
581,0
1626,18
1626,0
1626,0
1626,0
1626,0
1989,7
1989,0
1989,0
1989,0
1989,0
3107,14
3107,0
3107,0
3107,0
3107,0
3308,10
3308,0
3308,0
3308,0
3308,0
3730,8
3730,0
3730,0
3730,0
3730,0
1575,17
1575,0
1575,0
1575,0
1575,0
3110,10
3110,0
3110,0
3110,0
3110,0
3050,11
3050,0
3050,0
3050,0
3050,0
962,16
962,0
962,0
962,0
962,0
1256,12
1256,0
1256,0
1256,0
1256,0
2290,17
2290,0
2290,0
2290,0
2290,0
3385,17
3385,0
3385,0
3385,0
3385,0
693,21
693,0
693,0
693,0
693,0
2215,14
2215,0
2215,0
2215,0
2215,0
3147,12
3147,0
3147,0
3147,0
3147,0
607,10
607,0
607,0
607,0
607,0
2450,26
2450,0
2450,0
2450,0
2450,0
2418,15
2418,0
2418,0
2418,0
2418,0
2411,9
2411,0
2411,0
2411,0
2411,0
118,19
118,0
118,0
118,0
118,0
3557,19
3557,0
3557,0
3557,0
3557,0
2742,19
2742,0
2742,0
2742,0
2742,0
2368,19
2368,0
2368,0
2368,0
2368,0
1408,20
1408,0
1408,0
1408,0
1408,0
2116,10
2116,0
2116,0
2116,0
2116,0
3507,14
3507,0
3507,0
3507,0
3507,0
1105,20
1105,0
1105,0
1105,0
1105,0
1181,10
1181,0
1181,0
1181,0
1181,0
2163,14
2163,0
2163,0
2163,0
2163,0
1787,18
1787,0
1787,0
1787,0
1787,0
3071,15
3071,0
3071,0
3071,0
3071,0
2207,9
2207,0
2207,0
2207,0
2207,0
2033,17
2033,0
2033,0
2033,0
2033,0
1745,13
1745,0
1745,0
1745,0
1745,0
2587,15
2587,0
2587,0
2587,0
2587,0
2200,11
2200,0
2200,0
2200,0
2200,0
424,18
424,0
424,0
424,0
424,0
1597,16
1597,0
1597,0
1597,0
1597,0
1956,14
1956,0
1956,0
1956,0
1956,0
328,15
328,0
328,0
328,0
328,0
1840,15
1840,0
1840,0
1840,0
1840,0
2395,15
2395,0
2395,0
2395,0
2395,0
738,23
738,0
738,0
738,0
738,0
474,16
474,0
474,0
474,0
474,0
1876,14
1876,0
1876,0
1876,0
1876,0
1791,6
1791,0
1791,0
1791,0
1791,0
2451,15
2451,0
2451,0
2451,0
2451,0
3,11
3,0
3,0
3,0
3,0
153,14
153,0
153,0
153,0
153,0
1278,18
1278,0
1278,0
1278,0
1278,0
1654,17
1654,0
1654,0
1654,0
1654,0
2071,18
2071,0
2071,0
2071,0
2071,0
1783,7
1783,0
1783,0
1783,0
1783,0
714,18
714,0
714,0
714,0
714,0
1432,16
1432,0
1432,0
1432,0
1432,0
1456,13
1456,0
1456,0
1456,0
1456,0
2334,23
2334,0
2334,0
2334,0
2334,0
230,13
230,0
230,0
230,0
230,0
3279,21
3279,0
3279,0
3279,0
3279,0
3462,9
3462,0
3462,0
3462,0
3462,0
2843,17
2843,0
2843,0
2843,0
2843,0
2833,8
2833,0
2833,0
2833,0
2833,0
1269,15
1269,0
1269,0
1269,0
1269,0
324,12
324,0
324,0
324,0
324,0
2809,13
2809,0
2809,0
2809,0
2809,0
655,16
655,0
655,0
655,0
655,0
1404,15
1404,0
1404,0
1404,0
1404,0
2616,13
2616,0
2616,0
2616,0
2616,0
151,13
151,0
151,0
151,0
151,0
3048,15
3048,0
3048,0
3048,0
3048,0
1304,15
1304,0
1304,0
1304,0
1304,0
1448,15
1448,0
1448,0
1448,0
1448,0
3315,14
3315,0
3315,0
3315,0
3315,0
1705,19
1705,0
1705,0
1705,0
1705,0
1169,19
1169,0
1169,0
1169,0
1169,0
442,15
442,0
442,0
442,0
442,0
1589,17
1589,0
1589,0
1589,0
1589,0
417,14
417,0
417,0
417,0
417,0
3027,18
3027,0
3027,0
3027,0
3027,0
1168,13
1168,0
1168,0
1168,0
1168,0
3644,20
3644,0
3644,0
3644,0
3644,0
872,18
872,0
872,0
872,0
872,0
716,10
716,0
716,0
716,0
716,0
2724,17
2724,0
2724,0
2724,0
2724,0
3179,22
3179,0
3179,0
3179,0
3179,0
2001,25
2001,0
2001,0
2001,0
2001,0
2887,14
2887,0
2887,0
2887,0
2887,0
433,12
433,0
433,0
433,0
433,0
2331,14
2331,0
2331,0
2331,0
2331,0
3347,11
3347,0
3347,0
3347,0
3347,0
2611,14
2611,0
2611,0
2611,0
2611,0
3015,12
3015,0
3015,0
3015,0
3015,0
2191,17
2191,0
2191,0
2191,0
2191,0
414,13
414,0
414,0
414,0
414,0
1501,26
1501,0
1501,0
1501,0
1501,0
1724,17
1724,0
1724,0
1724,0
1724,0
1867,11
1867,0
1867,0
1867,0
1867,0
2897,12
2897,0
2897,0
2897,0
2897,0
597,21
597,0
597,0
597,0
597,0
3081,17
3081,0
3081,0
3081,0
3081,0
1306,16
1306,0
1306,0
1306,0
1306,0
1002,17
1002,0
1002,0
1002,0
1002,0
2812,17
2812,0
2812,0
2812,0
2812,0
1396,14
1396,0
1396,0
1396,0
1396,0
3039,10
3039,0
3039,0
3039,0
3039,0
3616,12
3616,0
3616,0
3616,0
3616,0
3542,10
3542,0
3542,0
3542,0
3542,0
1018,16
1018,0
1018,0
1018,0
1018,0
106,22
106,0
106,0
106,0
106,0
3409,18
3409,0
3409,0
3409,0
3409,0
2106,22
2106,0
2106,0
2106,0
2106,0
1941,20
1941,0
1941,0
1941,0
1941,0
1140,15
1140,0
1140,0
1140,0
1140,0
1446,11
1446,0
1446,0
1446,0
1446,0
141,20
141,0
141,0
141,0
141,0
730,13
730,0
730,0
730,0
730,0
2221,22
2221,0
2221,0
2221,0
2221,0
2115,9
2115,0
2115,0
2115,0
2115,0
2093,11
2093,0
2093,0
2093,0
2093,0
2938,20
2938,0
2938,0
2938,0
2938,0
1703,17
1703,0
1703,0
1703,0
1703,0
3116,16
3116,0
3116,0
3116,0
3116,0
3196,13
3196,0
3196,0
3196,0
3196,0
1951,12
1951,0
1951,0
1951,0
1951,0
1050,15
1050,0
1050,0
1050,0
1050,0
2100,14
2100,0
2100,0
2100,0
2100,0
167,24
167,0
167,0
167,0
167,0
2004,12
2004,0
2004,0
2004,0
2004,0
3351,12
3351,0
3351,0
3351,0
3351,0
2537,19
2537,0
2537,0
2537,0
2537,0
1332,23
1332,0
1332,0
1332,0
1332,0
2918,14
2918,0
2918,0
2918,0
2918,0
1486,16
1486,0
1486,0
1486,0
1486,0
2895,11
2895,0
2895,0
2895,0
2895,0
2352,20
2352,0
2352,0
2352,0
2352,0
3338,18
3338,0
3338,0
3338,0
3338,0
1990,11
1990,0
1990,0
1990,0
1990,0
479,20
479,0
479,0
479,0
479,0
1818,22
1818,0
1818,0
1818,0
1818,0
1924,13
1924,0
1924,0
1924,0
1924,0
331,13
331,0
331,0
331,0
331,0
1094,17
1094,0
1094,0
1094,0
1094,0
2428,20
2428,0
2428,0
2428,0
2428,0
772,19
772,0
772,0
772,0
772,0
2623,14
2623,0
2623,0
2623,0
2623,0
1693,17
1693,0
1693,0
1693,0
1693,0
1800,14
1800,0
1800,0
1800,0
1800,0
3380,14
3380,0
3380,0
3380,0
3380,0
706,16
706,0
706,0
706,0
706,0
1291,18
1291,0
1291,0
1291,0
1291,0
3719,16
3719,0
3719,0
3719,0
3719,0
1375,14
1375,0
1375,0
1375,0
1375,0
3099,16
3099,0
3099,0
3099,0
3099,0
452,17
452,0
452,0
452,0
452,0
1290,13
1290,0
1290,0
1290,0
1290,0
380,14
380,0
380,0
380,0
380,0
1051,11
1051,0
1051,0
1051,0
1051,0
3461,11
3461,0
3461,0
3461,0
3461,0
2069,22
2069,0
2069,0
2069,0
2069,0
1104,9
1104,0
1104,0
1104,0
1104,0
2800,19
2800,0
2800,0
2800,0
2800,0
3047,9
3047,0
3047,0
3047,0
3047,0
2630,15
2630,0
2630,0
2630,0
2630,0
3629,17
3629,0
3629,0
3629,0
3629,0
163,12
163,0
163,0
163,0
163,0
1562,24
1562,0
1562,0
1562,0
1562,0
2533,11
2533,0
2533,0
2533,0
2533,0
3334,16
3334,0
3334,0
3334,0
3334,0
1367,13
1367,0
1367,0
1367,0
1367,0
669,16
669,0
669,0
669,0
669,0
998,14
998,0
998,0
998,0
998,0
3242,16
3242,0
3242,0
3242,0
3242,0
3500,14
3500,0
3500,0
3500,0
3500,0
2353,12
2353,0
2353,0
2353,0
2353,0
2610,13
2610,0
2610,0
2610,0
2610,0
3332,8
3332,0
3332,0
3332,0
3332,0
2874,23
2874,0
2874,0
2874,0
2874,0
530,18
530,0
530,0
530,0
530,0
1188,23
1188,0
1188,0
1188,0
1188,0
1612,17
1612,0
1612,0
1612,0
1612,0
1214,17
1214,0
1214,0
1214,0
1214,0
3280,14
3280,0
3280,0
3280,0
3280,0
2263,18
2263,0
2263,0
2263,0
2263,0
3075,13
3075,0
3075,0
3075,0
3075,0
1039,16
1039,0
1039,0
1039,0
1039,0
2476,17
2476,0
2476,0
2476,0
2476,0
1053,13
1053,0
1053,0
1053,0
1053,0
803,18
803,0
803,0
803,0
803,0
2879,15
2879,0
2879,0
2879,0
2879,0
994,9
994,0
994,0
994,0
994,0
3180,14
3180,0
3180,0
3180,0
3180,0
2,10
2,0
2,0
2,0
2,0
3569,19
3569,0
3569,0
3569,0
3569,0
486,15
486,0
486,0
486,0
486,0
3290,12
3290,0
3290,0
3290,0
3290,0
1413,25
1413,0
1413,0
1413,0
1413,0
2155,17
2155,0
2155,0
2155,0
2155,0
1681,15
1681,0
1681,0
1681,0
1681,0
408,12
408,0
408,0
408,0
408,0
3401,18
3401,0
3401,0
3401,0
3401,0
2934,19
2934,0
2934,0
2934,0
2934,0
2143,17
2143,0
2143,0
2143,0
2143,0
2057,15
2057,0
2057,0
2057,0
2057,0
446,13
446,0
446,0
446,0
446,0
3561,13
3561,0
3561,0
3561,0
3561,0
3397,15
3397,0
3397,0
3397,0
3397,0
1647,17
1647,0
1647,0
1647,0
1647,0
2733,21
2733,0
2733,0
2733,0
2733,0
521,12
521,0
521,0
521,0
521,0
3517,18
3517,0
3517,0
3517,0
3517,0
755,15
755,0
755,0
755,0
755,0
804,12
804,0
804,0
804,0
804,0
575,14
575,0
575,0
575,0
575,0
2364,19
2364,0
2364,0
2364,0
2364,0
1807,15
1807,0
1807,0
1807,0
1807,0
3488,15
3488,0
3488,0
3488,0
3488,0
3235,16
3235,0
3235,0
3235,0
3235,0
2130,18
2130,0
2130,0
2130,0
2130,0
1514,24
1514,0
1514,0
1514,0
1514,0
950,16
950,0
950,0
950,0
950,0
1153,15
1153,0
1153,0
1153,0
1153,0
2070,11
2070,0
2070,0
2070,0
2070,0
2560,21
2560,0
2560,0
2560,0
2560,0
2405,14
2405,0
2405,0
2405,0
2405,0
1157,11
1157,0
1157,0
1157,0
1157,0
577,13
577,0
577,0
577,0
577,0
823,13
823,0
823,0
823,0
823,0
2285,19
2285,0
2285,0
2285,0
2285,0
605,11
605,0
605,0
605,0
605,0
1914,19
1914,0
1914,0
1914,0
1914,0
748,12
748,0
748,0
748,0
748,0
566,9
566,0
566,0
566,0
566,0
3512,15
3512,0
3512,0
3512,0
3512,0
3087,16
3087,0
3087,0
3087,0
3087,0
3033,15
3033,0
3033,0
3033,0
3033,0
1960,17
1960,0
1960,0
1960,0
1960,0
3570,13
3570,0
3570,0
3570,0
3570,0
1381,23
1381,0
1381,0
